mean,scale,id,sd,moransI,fractal
1.5,20,1664,0.000374289946525429,0.315679319775938,2.56075620278753
-2,25,1665,0.00571622986170231,0.028888756644339,2.43456433740203
-1.5,25,1666,0.0186284918279393,0.00107800773434934,2.90001517006499
-1,25,1667,0.00246425390141122,0.132618759394676,2.54859979710991
-0.5,25,1668,0.00124874312146221,0.153573401087728,2.50581662835319
0,25,1669,0.000430563551940239,0.310572567563426,2.48314551612877
0.5,25,1670,0.000329329175450178,0.305309002228056,2.47219465629445
1,25,1671,0.000215065456296876,0.201858900931059,2.48049547027657
1.5,25,1672,0.000180024049586666,0.239072451806446,2.52575642296856
-2,50,1673,0.00443536883677137,0.042475716758182,2.664927994194
-1.5,50,1674,0.00592419320899537,0.0301660815590884,2.66327870468649
-1,50,1675,0.0105052322626711,0.0087921517791058,3.03170735127987
-0.5,50,1676,0.00516551785672863,0.00901675457879246,2.91666340259127
0,50,1677,0.000415441217440923,0.263964428421322,2.53127515127805
0.5,50,1678,0.000636868182668227,0.142785239780147,2.53155239990158
1,50,1679,0.000102683237384808,0.254196303071273,2.50394026978605
1.5,50,1680,7.00976253891367e-05,0.166588917556637,2.49029291115582
-2,0.5,1681,0.00318859424862743,-0.000504637646620653,3.02059111365992
-1.5,0.5,1682,0.00186723833304341,-0.000330331249150973,2.9663654932123
-1,0.5,1683,0.00124676247816218,0.000550525629744298,2.95484377981356
-0.5,0.5,1684,0.000852774972142368,0.00312015076915564,2.92169639874451
0,0.5,1685,0.00057598063020675,0.0024239400376534,2.89655783945482
0.5,0.5,1686,0.000427420719246461,0.00385573352835447,2.88872846722812
1,0.5,1687,0.000318005176036638,0.00445367362022192,2.87124858770276
1.5,0.5,1688,0.000244335748195242,0.00341861632758445,2.9014995525966
-2,1,1689,0.00361406704507819,0.00456321391693156,2.9558449282613
-1.5,1,1690,0.00223035967213132,0.00232108105850559,2.95506911363628
-1,1,1691,0.00127953947620286,0.00881457133653876,2.87489422683842
-0.5,1,1692,0.000820386775607967,0.0131110877987333,2.82107221907081
0,1,1693,0.000574965263497634,0.0164265174175721,2.77899662852743
0.5,1,1694,0.000435178448332643,0.0183172574125794,2.75859861731002
1,1,1695,0.000326730570874272,0.0200794358277683,2.77061961122806
1.5,1,1696,0.000256476290525493,0.0235808356010196,2.74745044263492
-2,2,1697,0.00389303590959392,0.0056928818206473,2.91879292739674
-1.5,2,1698,0.00207359600494687,0.0199071693501462,2.73044296723644
-1,2,1699,0.00125441960323882,0.0241260471944062,2.77129314802707
-0.5,2,1700,0.000880716931635245,0.0475712980155961,2.70007488960466
0,2,1701,0.000618370787948961,0.0686320431867306,2.66398415188421
0.5,2,1702,0.000460996657201594,0.0430611075993475,2.67864669574888
1,2,1703,0.000307318093539016,0.0422742126492594,2.64640142011976
1.5,2,1704,0.000249732165423708,0.0455086181306117,2.66556896678453
-2,3,1705,0.00460035013728204,0.0185233116792621,2.73760969764377
-1.5,3,1706,0.00147895189645114,0.0458042120446818,2.70792861408943
-1,3,1707,0.00160124251442849,0.032086602248277,2.69561218688122
-0.5,3,1708,0.00102524262662878,0.0470615349461028,2.64311196383232
0,3,1709,0.000594799568769658,0.0668776575106512,2.56724862768661
0.5,3,1710,0.000387439829100525,0.0621601488044598,2.62301758194078
1,3,1711,0.000369514155978239,0.099228694645138,2.56721967217711
1.5,3,1712,0.000227422890374196,0.0784398544545945,2.59278646729759
-2,4,1713,0.00443256340563653,0.0207181725250759,2.80184962980546
-1.5,4,1714,0.00166196195963549,0.0294886466683517,2.68079201513784
-1,4,1715,0.00148256071398805,0.0472712611196899,2.58735853875888
-0.5,4,1716,0.00075953696585741,0.073111071466576,2.58205035134325
0,4,1717,0.000499837220589884,0.0820315119169281,2.57073998593143
0.5,4,1718,0.000466611703414983,0.123689567853335,2.53768169317065
1,4,1719,0.000340570218593593,0.143818189580014,2.56671077567839
1.5,4,1720,0.000275837714925595,0.102223082488274,2.59007285550913
-2,5,1721,0.00539763886565751,0.0110438557825153,2.77888294043089
-1.5,5,1722,0.00156790790678691,0.0398137702277064,2.63048452724611
-1,5,1723,0.00133428504245252,0.0998790724672465,2.62722378542563
-0.5,5,1724,0.000810170647049828,0.0863430924614703,2.5891010794815
0,5,1725,0.000553870114284479,0.0979133523226338,2.56261069641892
0.5,5,1726,0.000457253238920946,0.108275784921219,2.56202472586967
1,5,1727,0.000257797330343675,0.101218593654505,2.5824812692423
1.5,5,1728,0.000295476235220223,0.110292977480421,2.54292930395123
-2,6,1729,0.00355890979487651,0.0323081620797431,2.63205162207316
-1.5,6,1730,0.00366362067778709,0.0108109831468407,2.71580976679406
-1,6,1731,0.000989787343597813,0.0632104634499861,2.53711254157354
-0.5,6,1732,0.000711122870304921,0.0729258632561464,2.58080570685437
0,6,1733,0.000468412224730944,0.13054707188475,2.5388872197499
0.5,6,1734,0.000393224331817226,0.15174395226286,2.54636479672946
1,6,1735,0.000339279031563422,0.108235245004108,2.57397736607498
1.5,6,1736,0.000248568958915484,0.155515478740099,2.59601547619407
-2,7,1737,0.00334365007384826,0.0657272530249414,2.74797014283031
-1.5,7,1738,0.00200525897992656,0.037410867991492,2.61718775539009
-1,7,1739,0.00128167003957785,0.172282144786971,2.59059390045638
-0.5,7,1740,0.000808749871488136,0.0989874468141001,2.56315481368179
0,7,1741,0.00057263859329497,0.145063156448591,2.53927536421853
0.5,7,1742,0.000447747808047036,0.2001767079215,2.55310030045983
1,7,1743,0.000350728841477684,0.201068878820619,2.53461681099878
1.5,7,1744,0.000175393739417919,0.143761416573101,2.56927543116512
-2,8,1745,0.00364948478866585,0.0296549254376016,2.722503695073
-1.5,8,1746,0.00382518401111494,0.0221956747597806,2.65002745486611
-1,8,1747,0.00168047257124956,0.104404460884186,2.55711204778187
-0.5,8,1748,0.00075521189695604,0.125651288091897,2.5772707038728
0,8,1749,0.00083833305268443,0.120264774950039,2.54415226251026
0.5,8,1750,0.000351035717295043,0.115832478731859,2.5806074003302
1,8,1751,0.000301184639684925,0.146728858042942,2.55128255682182
1.5,8,1752,0.00030155928035119,0.169056824511859,2.52774682237195
-2,9,1753,0.00663667697275174,0.00423141212264935,2.79499897913699
-1.5,9,1754,0.0186162811449943,9.9811444369558e-05,2.94132876240201
-1,9,1755,0.00063435522479589,0.125988885128985,2.4939263970495
-0.5,9,1756,0.000798560404988834,0.123255780069677,2.5035408969684
0,9,1757,0.00082145324823431,0.136772878315722,2.55722510440991
0.5,9,1758,0.000350664967535752,0.140823069190301,2.54723546190012
1,9,1759,0.000259287635428939,0.159119743620612,2.55576805999581
1.5,9,1760,0.000201724649340513,0.136902398866035,2.53417151843428
-2,10,1761,0.00207427913165894,0.0364187200612116,2.65229982099476
-1.5,10,1762,0.00171413399423908,0.115850735076649,2.69318149785533
-1,10,1763,0.00112371495943273,0.134423054228494,2.54936394833801
-0.5,10,1764,0.000703240426124483,0.103810066892769,2.51737274439018
0,10,1765,0.000906976742758596,0.134170680401176,2.53379045317863
0.5,10,1766,0.000339572770354887,0.157276390415418,2.53031929102449
1,10,1767,0.000426508299908803,0.229149873255403,2.52942804775344
1.5,10,1768,0.000303023309834937,0.175984691354665,2.55196291547065
-2,15,1769,0.00335051167870171,0.0821498905394438,2.6351288752022
-1.5,15,1770,0.0011300654805965,0.111525332194155,2.48136394718812
-1,15,1771,0.00350200713090856,0.0378897253952173,2.56221843842934
-0.5,15,1772,0.00145363653522207,0.164339491340113,2.51311863981584
0,15,1773,0.000316043366862662,0.186915266705206,2.5162865313091
0.5,15,1774,0.000390719009614623,0.169586625593791,2.5201311213743
1,15,1775,0.000311038548842871,0.23696599326659,2.49070192535017
1.5,15,1776,0.000328632181388773,0.202299985210865,2.5306865120322
-2,20,1777,0.0086724568935228,0.00693441692988385,2.74339913577549
-1.5,20,1778,0.00254981538384965,0.087283635611745,2.46502632747926
-1,20,1779,0.00204792502430319,0.17178692877995,2.39228220731781
-0.5,20,1780,0.00140299355710581,0.116890858960225,2.43745522671619
0,20,1781,0.00071325686606893,0.0914935617975364,2.51262864271307
0.5,20,1782,0.000426222663885365,0.297844236090449,2.47883939111176
1,20,1783,0.000232822007853253,0.176978924905154,2.47233850137705
1.5,20,1784,0.00037525717985142,0.154022386230212,2.5220200324197
-2,25,1785,0.00300667047542674,0.0797093192833886,2.49289565968059
-1.5,25,1786,0.00157748289217619,0.0973509507490119,2.48978319783192
-1,25,1787,0.00102417283706025,0.104679336042959,2.54019519349686
-0.5,25,1788,0.00417057755919641,0.0895992511703456,2.56562324661159
0,25,1789,0.000287121574017323,0.158653727414715,2.52312539626989
0.5,25,1790,0.000440591092240193,0.199470694176074,2.49034804796891
1,25,1791,0.000813620387371364,0.178323359474561,2.5172378650627
1.5,25,1792,0.000314266599078168,0.165858323756702,2.55450127646509
-2,50,1793,0.00262561916849162,0.106120507607999,2.46132790754644
-1.5,50,1794,0.000603660567255729,0.321865847146197,2.49705710206725
-1,50,1795,0.000365572931146017,0.319325738233178,2.50504159347921
-0.5,50,1796,0.00032946718624981,0.160221764342206,2.52262814064353
0,50,1797,0.00308691315891606,0.0566565297967404,2.45331112916474
0.5,50,1798,0.000324696590526633,0.357323619063459,2.50812579076267
1,50,1799,0.00106836794187873,0.200728453627966,2.5463546184147
1.5,50,1800,0.000147926098335494,0.264036078271915,2.51458150504855
-2,0.5,1801,0.00382022525422536,0.00126006511881615,2.9785656866236
-1.5,0.5,1802,0.00213980357022477,0.00213867953786903,2.95444222640804
-1,0.5,1803,0.00126608796032121,0.001371473390664,2.9816373922343
-0.5,0.5,1804,0.000827316172994866,0.00473416732043806,2.93228285490492
0,0.5,1805,0.000586708566348209,0.00315506562363779,2.92024362502668
0.5,0.5,1806,0.000419749092192249,0.00318281706711297,2.86992250454036
1,0.5,1807,0.000310125128204117,0.00737031221831232,2.89871128406674
1.5,0.5,1808,0.000247719679826907,0.00538992041713283,2.88883038619147
-2,1,1809,0.00357665793136419,0.0173470147401385,2.83761527810729
-1.5,1,1810,0.00213580111136651,0.00820178313761895,2.8088462968298
-1,1,1811,0.00127412969359013,0.0098995662621693,2.81844459648988
-0.5,1,1812,0.000839895604814877,0.00881230367057642,2.79909590022973
0,1,1813,0.000619450933452295,0.0160977090843379,2.82832988285643
0.5,1,1814,0.000428235883511931,0.0133177132772119,2.74080242767743
1,1,1815,0.000318399273103664,0.0220206555486045,2.74181778990968
1.5,1,1816,0.000245818828736369,0.0176252224871609,2.75344874813041
-2,2,1817,0.0038768379949125,0.00759466877235826,2.79030597294049
-1.5,2,1818,0.00204736749232346,0.0147728293201903,2.6805707277103
-1,2,1819,0.00133655439740825,0.02736747357442,2.66332101207063
-0.5,2,1820,0.000735922088981528,0.0311540986880748,2.67816881856863
0,2,1821,0.000640276942676551,0.0340651959596312,2.67470126005294
0.5,2,1822,0.000385683580858362,0.0448270583021235,2.65098035164843
1,2,1823,0.000297255796725264,0.0509527996724531,2.62453837074014
1.5,2,1824,0.000244575078887234,0.0360742642759071,2.67411156429264
-2,3,1825,0.0036526911307055,0.0174251481538084,2.78431962730596
-1.5,3,1826,0.00151657147502233,0.0276229853219134,2.7007121048083
-1,3,1827,0.00138604536669627,0.032244080408898,2.69226585898909
-0.5,3,1828,0.0007447804451406,0.0564148842625601,2.59374350277514
0,3,1829,0.000564189138749861,0.112860215239276,2.61138418997729
0.5,3,1830,0.000456016995326366,0.101900496108087,2.5557405324297
1,3,1831,0.000289651526692336,0.0674617878098387,2.61133223289883
1.5,3,1832,0.000254713395189195,0.0843879333929374,2.60155027816262
-2,4,1833,0.00322804997167262,0.0251841427257864,2.70229525436518
-1.5,4,1834,0.00248325774318535,0.0387043432560811,2.67635987122959
-1,4,1835,0.00107852558563102,0.0633802653521574,2.61231167858439
-0.5,4,1836,0.000823593952618717,0.0672167517007798,2.52854508561766
0,4,1837,0.000708840169913745,0.054394026202185,2.58098901969295
0.5,4,1838,0.000404456318171978,0.138808575831413,2.5689235556142
1,4,1839,0.000356261355563726,0.0942249431272217,2.58397410265716
1.5,4,1840,0.000228083101392355,0.0756338372098294,2.56285902956409
-2,5,1841,0.00390387911092455,0.015016707095372,2.74873228949896
-1.5,5,1842,0.00185703638197222,0.0694350946419391,2.59468534950027
-1,5,1843,0.00130279410840966,0.0827048657857549,2.67994212192641
-0.5,5,1844,0.000987915888387578,0.0719833934214102,2.57016763323781
0,5,1845,0.000690411792494546,0.162095984049405,2.54209908482027
0.5,5,1846,0.000445077962888161,0.0920122108686251,2.55676202193405
1,5,1847,0.00025943412053849,0.0817058297074943,2.55864333917422
1.5,5,1848,0.000208826993757309,0.0951522684533128,2.57839858878915
-2,6,1849,0.00577186736213828,0.00797258061629259,2.88286501576449
-1.5,6,1850,0.00121433683059409,0.0971736346824469,2.49494980524222
-1,6,1851,0.0017051658333087,0.0320166061765368,2.64312174784754
-0.5,6,1852,0.00088981331966185,0.0575072264332533,2.57731240088639
0,6,1853,0.00048909591355726,0.126658040571236,2.5509174575674
0.5,6,1854,0.000408936422051954,0.10449903572394,2.56134650419178
1,6,1855,0.000257018314021037,0.109683735113818,2.54325780218156
1.5,6,1856,0.000209091333845858,0.104255050092835,2.5488464811725
-2,7,1857,0.00509591317373717,0.0195632871356872,2.74367468846538
-1.5,7,1858,0.00238872500213336,0.0330479687048452,2.62234286736201
-1,7,1859,0.00175561722233549,0.0334695499266062,2.71840850590309
-0.5,7,1860,0.00116983121369486,0.0472177345140381,2.58090819108932
0,7,1861,0.000826190432759067,0.106207144337228,2.60376357509146
0.5,7,1862,0.000379950482467679,0.0954794907911838,2.53659606503035
1,7,1863,0.000384563900739645,0.13089865462499,2.53668052978881
1.5,7,1864,0.000253230752756611,0.132772387436948,2.53198140869605
-2,8,1865,0.00173004084144945,0.0603403789868961,2.6548026991023
-1.5,8,1866,0.00740325850169139,0.0130568156013388,2.78523842180425
-1,8,1867,0.00100655899738007,0.0497698717838342,2.57408604678144
-0.5,8,1868,0.000784910922895571,0.137594836255377,2.55986433660878
0,8,1869,0.00054783787284627,0.110333635727417,2.51034667919779
0.5,8,1870,0.000611998329764505,0.102326403356171,2.58170442428651
1,8,1871,0.000371753947176671,0.119720235581708,2.48538470073756
1.5,8,1872,0.0003252949346576,0.222094786361834,2.51847082109345
-2,9,1873,0.00289245873051324,0.0778593029935239,2.46662451548789
-1.5,9,1874,0.00222121376097535,0.0444650360464559,2.62375354965883
-1,9,1875,0.000803736353958526,0.169780820341426,2.51472207622617
-0.5,9,1876,0.000877954242189063,0.122216336011337,2.56511018494011
0,9,1877,0.00044430447747374,0.116671902100385,2.51355604826014
0.5,9,1878,0.000471997415769135,0.145625609677396,2.54256719061074
1,9,1879,0.000259350589779809,0.112294242005878,2.55851555490265
1.5,9,1880,0.000375642239863687,0.184804820194202,2.49745329048166
-2,10,1881,0.00167587692731691,0.103624498237046,2.66624206906492
-1.5,10,1882,0.00827138422418964,0.000711196314009871,2.89269959345942
-1,10,1883,0.00158156966982107,0.0481686671758279,2.68880082231153
-0.5,10,1884,0.00090179469875684,0.12596914693396,2.5900876559298
0,10,1885,0.000594905415031723,0.112682173134659,2.58543028652484
0.5,10,1886,0.000303889976252767,0.176702895455631,2.5604363593781
1,10,1887,0.000189414873867708,0.116156290257523,2.50707978588401
1.5,10,1888,0.000239206148360103,0.105276664193534,2.52831648087226
-2,15,1889,0.00814781496087619,0.0293739160671567,2.65588549159779
-1.5,15,1890,0.00565344204170481,0.0294850234018919,2.59516907749584
-1,15,1891,0.00111751619426787,0.249889403554726,2.53326665237229
-0.5,15,1892,0.00130851910818586,0.195745990222568,2.47117738604365
0,15,1893,0.000959993070216906,0.135073126397305,2.55437607724637
0.5,15,1894,0.000217137006396853,0.190183255771854,2.5314523547048
1,15,1895,0.000352818254163351,0.236308704460888,2.50700580681371
1.5,15,1896,0.00014272907455421,0.225103301658312,2.51344841337584
-2,20,1897,0.01155659020859,0.000504271851113197,2.97025265660595
-1.5,20,1898,0.00457426040007855,0.0423803260241073,2.6098475371446
-1,20,1899,0.00514772120373382,0.0248967706849846,2.57909897627566
-0.5,20,1900,0.000874775390977157,0.213917888356436,2.50126636221196
0,20,1901,0.000368425062484486,0.278763163215445,2.50240005078912
0.5,20,1902,0.000368005112941877,0.21542981339652,2.50683355987002
1,20,1903,0.00038047118973939,0.160891948541989,2.53350897078842
1.5,20,1904,0.000223548339895745,0.287612966789883,2.53444400194789
-2,25,1905,0.02,-0.000370955459764179,2.97025265660595
-1.5,25,1906,0.000777600910982112,0.247825516769585,2.52990915407738
-1,25,1907,0.0107047634850499,0.00466661689663388,3.07630334251256
-0.5,25,1908,0.00122598047481802,0.086347734584318,2.50231381869888
0,25,1909,0.000239957129184352,0.176571061245848,2.5316816409464
0.5,25,1910,0.000212574767709481,0.27628783018328,2.54872366427632
1,25,1911,0.000138017667935636,0.176597667051722,2.54339851796482
1.5,25,1912,0.000137353545993081,0.176237814652336,2.51218005306935
-2,50,1913,0.00906799891867366,0.00119454316026158,2.95249703407162
-1.5,50,1914,0.000426366250881578,0.33069714572481,2.434794499916
-1,50,1915,0.00196881714555908,0.0975343051773043,2.54818635295219
-0.5,50,1916,0.000498701780506682,0.259582348636165,2.46588334529401
0,50,1917,0.000142700460538117,0.135970104492836,2.52888991508446
0.5,50,1918,0.00121234381329586,0.107097009364385,2.54928167304317
1,50,1919,0.000407344533028153,0.149850626508214,2.52782894353234
1.5,50,1920,0.000249617629930215,0.334239628073811,2.5007154872225
-2,0.5,1921,0.00336310123386307,5.13600288538933e-05,2.96424317765153
-1.5,0.5,1922,0.00217303482299499,0.00197958650651265,2.93339197133597
-1,0.5,1923,0.00129016413119425,0.0005570712113814,2.9320765374764
-0.5,0.5,1924,0.000870440675150439,0.00302665521973337,2.92327804944216
0,0.5,1925,0.000601274716660976,0.00237556608439097,2.92129442586146
0.5,0.5,1926,0.000412825319392595,0.00393088437100378,2.89769152146777
1,0.5,1927,0.000322687543028238,0.00650021941928851,2.88513957937303
1.5,0.5,1928,0.000242292782391682,0.00526737426491367,2.88017646566521
-2,1,1929,0.00370047041539904,0.00346310893347532,2.8593567819294
-1.5,1,1930,0.00194162357274878,0.00872978428871996,2.82295153332462
-1,1,1931,0.00127597786302957,0.00800650360194129,2.85543065583524
-0.5,1,1932,0.00076584155629026,0.0169103073526921,2.78902048907755
0,1,1933,0.000589486778947019,0.0151425091292263,2.79906306507092
0.5,1,1934,0.000434882064001268,0.0141986825770514,2.76339543248978
1,1,1935,0.00031976751440035,0.0146662503682926,2.74025089765784
1.5,1,1936,0.000242035055812351,0.0181593179046376,2.75013193959861
-2,2,1937,0.0044021521242507,0.00326454634192593,2.8931629344504
-1.5,2,1938,0.00236784998364578,0.0100408560400955,2.87048706898125
-1,2,1939,0.00133184673949933,0.0265920722120982,2.61910781905534
-0.5,2,1940,0.000835858889372929,0.0522828200098877,2.71209407616648
0,2,1941,0.000542320329376471,0.0453125013140832,2.65216769327415
0.5,2,1942,0.000364785701859545,0.0446810229697227,2.64801431989453
1,2,1943,0.000356554384265943,0.049860162238811,2.65476686482686
1.5,2,1944,0.000244847104823678,0.0474858862640815,2.64259472616138
-2,3,1945,0.00425965132507962,0.00537566786589549,2.78252824783687
-1.5,3,1946,0.0019984013725471,0.0359376849692796,2.7395632235714
-1,3,1947,0.0015812671369321,0.026259580197963,2.72866942893974
-0.5,3,1948,0.000885601698536263,0.0660753842965408,2.63780156893295
0,3,1949,0.000582158355858604,0.08791584383748,2.62194456675882
0.5,3,1950,0.000377496191461897,0.0855043126971523,2.59383974616873
1,3,1951,0.000289402826071854,0.0929362340716177,2.60729342724966
1.5,3,1952,0.000258762812886698,0.0803173167915772,2.59310750929671
-2,4,1953,0.00325290889514106,0.0163056734001477,2.64319775059946
-1.5,4,1954,0.00200593411857967,0.0416235962507826,2.62022074451587
-1,4,1955,0.00150495751809209,0.059214535560705,2.58485111663453
-0.5,4,1956,0.000911143905140166,0.0874221998189831,2.59778226387837
0,4,1957,0.000635153688046876,0.103729552958033,2.60881404262487
0.5,4,1958,0.000404973947209192,0.109102445809701,2.60503361058096
1,4,1959,0.000284427035639131,0.0988560879118275,2.6109196549591
1.5,4,1960,0.000252343797421782,0.0823342872539348,2.57052345950422
-2,5,1961,0.00291041883165376,0.0293179817505574,2.72495908574805
-1.5,5,1962,0.00210590295908542,0.0402684804467265,2.63834935338772
-1,5,1963,0.00102091955545625,0.0577946273203867,2.5800769469889
-0.5,5,1964,0.00101019157442321,0.100213319233862,2.61288711682974
0,5,1965,0.000578937083588572,0.104732520487317,2.61965342311658
0.5,5,1966,0.000428736015810949,0.0880389153545557,2.60130128366081
1,5,1967,0.000285521207028754,0.0932399049558996,2.56897795543006
1.5,5,1968,0.000198292827524674,0.0874031849723185,2.54845547894995
-2,6,1969,0.00412465895164371,0.0140817495686755,2.81581892909806
-1.5,6,1970,0.00153343860855874,0.135458849181421,2.50388970920209
-1,6,1971,0.00113632824806865,0.105062535864339,2.52363043200094
-0.5,6,1972,0.00137426157858702,0.060157580247511,2.6628439673322
0,6,1973,0.000698484132166819,0.113708663776602,2.54753008919355
0.5,6,1974,0.000497662333064391,0.186282197749333,2.58060862475977
1,6,1975,0.000254317538483104,0.122647095659065,2.5733613461822
1.5,6,1976,0.000270181829956792,0.165806401260402,2.51535723671419
-2,7,1977,0.0148551105602758,-0.000379397530737161,2.97025265660595
-1.5,7,1978,0.00287060541718753,0.0342050601042007,2.6675399744865
-1,7,1979,0.000889219750113899,0.102558810902682,2.54929068076338
-0.5,7,1980,0.000808969394119625,0.101742077535059,2.57110669438168
0,7,1981,0.000491764871667773,0.152837582149164,2.57534420781352
0.5,7,1982,0.000390161257090938,0.127129252185185,2.52411036876447
1,7,1983,0.000299535963614947,0.123316524721416,2.5821034657071
1.5,7,1984,0.000218509491536776,0.117161934361111,2.54035705980786
-2,8,1985,0.00277805135205089,0.0485053439048792,2.67070579798853
-1.5,8,1986,0.00187272036912769,0.0548572968013796,2.54971435145473
-1,8,1987,0.00115041422723124,0.0874282700558742,2.56472989179757
-0.5,8,1988,0.000745109141320772,0.113966634848142,2.5613948040486
0,8,1989,0.000479077291783768,0.119085105845861,2.55724801447319
0.5,8,1990,0.000357968695236098,0.0974512207189592,2.5303612977404
1,8,1991,0.000278690617904586,0.144626361597777,2.53080847214124
1.5,8,1992,0.000202873160540752,0.127890716314084,2.51203951453009
-2,9,1993,0.0022171326890862,0.0549219717026834,2.54784459353318
-1.5,9,1994,0.00168314013759459,0.0917494387962777,2.57890600798623
-1,9,1995,0.0018252836617126,0.0787889918337494,2.59383842164261
-0.5,9,1996,0.000774798791719191,0.10395296077842,2.50100233561214
0,9,1997,0.00107345033386794,0.114313749905934,2.64557933388557
0.5,9,1998,0.000342224003505551,0.144859740739554,2.53521833198207
1,9,1999,0.000291801322842836,0.150495375703066,2.52561924031461
1.5,9,2000,0.000227053413740015,0.154595213813974,2.53755126096585
-2,10,2001,0.00628357813217644,0.0219376396452688,2.60000849260109
-1.5,10,2002,0.00255657535757165,0.0600456173678261,2.55485877117269
-1,10,2003,0.00229800956558744,0.0638830652466862,2.51330192415968
-0.5,10,2004,0.00341090960289632,0.0243241582185926,2.77370132169168
0,10,2005,0.000687594060341488,0.0797840891808717,2.54828052045407
0.5,10,2006,0.000365424022330107,0.204011651870121,2.5290237867471
1,10,2007,0.000254159406950769,0.199509481415741,2.51774405854646
1.5,10,2008,0.000301668636644879,0.179021860070915,2.50873895485915
-2,15,2009,0.00124925171278236,0.125503640106567,2.54158880528198
-1.5,15,2010,0.000967920215370136,0.149874042813547,2.55666196806973
-1,15,2011,0.000730083936226444,0.152436808682018,2.57426091641441
-0.5,15,2012,0.000988011864421802,0.102055906798859,2.57992817088953
0,15,2013,0.000325323080930053,0.14989789622386,2.57378623340283
0.5,15,2014,0.00066184313169609,0.19815875367246,2.50219441846095
1,15,2015,0.000299853867337352,0.27311359950596,2.51586905429767
1.5,15,2016,0.000213823492424684,0.235984129925621,2.51340901064498
-2,20,2017,0.0026229780016027,0.0589777620214622,2.59690089057071
-1.5,20,2018,0.00129518163041322,0.160546631815148,2.47282788772099
-1,20,2019,0.00102236890706342,0.171904665480161,2.47589956139631
-0.5,20,2020,0.000465153532779188,0.15558595783953,2.50319118834811
0,20,2021,0.000743263243992036,0.114206510418003,2.49987634399589
0.5,20,2022,0.000448802575794335,0.292502293096524,2.54836802252465
1,20,2023,0.00025550276867159,0.224439398856608,2.4943568177908
1.5,20,2024,0.000260290909605204,0.285068336450679,2.56175030587473
-2,25,2025,0.00199461056690221,0.0956738024442408,2.49164824702263
-1.5,25,2026,0.00806213887074439,0.0144741932733527,2.75692482824335
-1,25,2027,0.000778111713349735,0.150433327547681,2.55569111439075
-0.5,25,2028,0.00137829478365978,0.141325580327991,2.57227148047323
0,25,2029,0.000436411584995291,0.245418570791762,2.49452623925802
0.5,25,2030,0.000380409371300288,0.212706114566809,2.49564014853699
1,25,2031,0.000343988068925187,0.227551836860664,2.49453130202148
1.5,25,2032,0.000352164451289089,0.256312752960584,2.46279165560484
-2,50,2033,0.00950652040705463,0.0186503249551559,2.83525266048009
-1.5,50,2034,0.000696606387155591,0.181906186773072,2.48458733384728
-1,50,2035,0.000845892490130879,0.117514762639866,2.48091856828369
-0.5,50,2036,0.000962855698603351,0.167806293688048,2.47884855997255
0,50,2037,0.000524536550345806,0.300812509617736,2.53486985364686
0.5,50,2038,0.000349078664693185,0.137748308667668,2.5332712979561
1,50,2039,0.000277882314044493,0.192797720942735,2.49849042198964
1.5,50,2040,0.000343367216410638,0.321668195840425,2.52819748807256
-2,0.5,2041,0.0035353107886848,0.000480084874121671,3.01624263139849
-1.5,0.5,2042,0.00192082120190232,-0.000610392341850333,2.98051218557688
-1,0.5,2043,0.00121024202060406,0.00164981481638218,2.93281148226673
-0.5,0.5,2044,0.000825635161452766,0.00140622958093619,2.91666325261561
0,0.5,2045,0.00058863875812676,0.00258078565311914,2.90181878704355
0.5,0.5,2046,0.000441264826297204,0.0034415724071824,2.90474172673897
1,0.5,2047,0.000320682085028562,0.00453692841583161,2.88527260963088
1.5,0.5,2048,0.00024152448633138,0.0058541494894291,2.90375718554674
-2,1,2049,0.00381631784225761,0.00176266322796599,2.90344054684431
-1.5,1,2050,0.00200464758401527,0.00801242172851448,2.93499714264203
-1,1,2051,0.00135660118713419,0.00467733698713127,2.90038705847509
-0.5,1,2052,0.000887400985866406,0.00948257538831889,2.81117511699532
0,1,2053,0.000578026858165785,0.0127721381483922,2.79836236208963
0.5,1,2054,0.000424200243028394,0.0137854512439115,2.79586307851013
1,1,2055,0.000317317440559127,0.0177942036095817,2.76111201707777
1.5,1,2056,0.000242593807669171,0.021954171422803,2.76771162193061
-2,2,2057,0.00532916038662065,0.00389103296291711,2.98290053395825
-1.5,2,2058,0.00225575516642792,0.0102195278214603,2.90977395448795
-1,2,2059,0.000971158800350692,0.0278811177932818,2.67917731151589
-0.5,2,2060,0.000843952136797252,0.029797251707134,2.6772411550169
0,2,2061,0.000571012429087672,0.0442148616020229,2.64283247098556
0.5,2,2062,0.000390250526401438,0.0297948443924897,2.58955074511079
1,2,2063,0.000318306506974771,0.0605411898433832,2.64448025256123
1.5,2,2064,0.000240880491369837,0.0353515086930113,2.65584710593566
-2,3,2065,0.00529075260111772,0.00661923592589018,2.82945475298246
-1.5,3,2066,0.0018773713321171,0.0366656528023021,2.60933934373325
-1,3,2067,0.00128367888544181,0.0609494902437923,2.67879419620506
-0.5,3,2068,0.000718744892805286,0.053574195422767,2.64777474468359
0,3,2069,0.000627485521199933,0.0618210188387342,2.57488464242814
0.5,3,2070,0.000471270880969574,0.0685669521621152,2.58691786784256
1,3,2071,0.000319151439897177,0.0731333999910016,2.61302416170788
